Frame,X,Y
23689,332.0,508.0
23690,332.0,506.0
23691,332.0,504.0
23692,330.0,504.0
23693,330.0,502.0
23694,330.0,502.0
23695,328.0,500.0
23696,328.0,498.0
23697,328.0,498.0
23698,326.0,496.0
23699,326.0,496.0
23700,324.0,494.0
23701,324.0,494.0
23702,324.0,494.0
23703,322.0,492.0
23704,322.0,492.0
23705,322.0,490.0
23706,320.0,490.0
23707,320.0,488.0
23708,320.0,486.0
23709,320.0,486.0
23710,318.0,486.0
23711,318.0,484.0
23712,318.0,484.0
23713,318.0,482.0
23714,316.0,482.0
23715,316.0,482.0
23716,316.0,482.0
23717,316.0,480.0
23718,316.0,480.0
23719,314.0,480.0
23720,314.0,478.0
23721,314.0,478.0
23722,314.0,478.0
23723,314.0,478.0
23724,314.0,478.0
23725,314.0,476.0
23726,314.0,476.0
23727,314.0,476.0
23728,312.0,476.0
23729,312.0,476.0
23730,312.0,476.0
23731,314.0,476.0
23732,312.0,476.0
23733,312.0,476.0
23734,312.0,476.0
23735,314.0,476.0
23736,314.0,476.0
23737,314.0,476.0
23738,314.0,476.0
23739,314.0,476.0
23740,314.0,478.0
23741,314.0,478.0
23742,314.0,478.0
23743,314.0,478.0
23744,316.0,478.0
23745,316.0,480.0
23746,316.0,480.0
23747,316.0,482.0
23748,316.0,482.0
23749,316.0,482.0
23750,318.0,482.0
23751,318.0,482.0
23752,318.0,484.0
23753,320.0,484.0
23754,320.0,486.0
23755,320.0,486.0
23756,322.0,488.0
23757,322.0,488.0
23758,322.0,490.0
23759,324.0,490.0
23760,324.0,492.0
23761,326.0,492.0
23762,326.0,494.0
23763,326.0,494.0
23764,326.0,496.0
23765,328.0,496.0
23766,328.0,498.0
23767,328.0,498.0
23768,330.0,500.0
23769,330.0,502.0
23770,332.0,502.0
23771,332.0,504.0
23772,332.0,504.0
23773,334.0,506.0
23774,334.0,508.0
23775,336.0,508.0
23776,336.0,510.0
23777,336.0,510.0
23778,338.0,512.0
23779,338.0,512.0
23780,338.0,514.0
23781,340.0,516.0
23782,340.0,516.0
23783,342.0,518.0
23784,342.0,518.0
23785,342.0,520.0
23786,344.0,520.0
23787,344.0,522.0
23788,344.0,522.0
23789,346.0,524.0
23790,346.0,526.0
23791,346.0,526.0
23792,348.0,526.0
23793,348.0,528.0
23794,348.0,528.0
23795,348.0,530.0
23796,350.0,530.0
23797,350.0,530.0
23798,350.0,532.0
23799,352.0,532.0
23800,352.0,534.0
23801,352.0,534.0
23802,352.0,534.0
23803,352.0,536.0
23804,354.0,536.0
23805,354.0,536.0
23806,354.0,536.0
23807,354.0,538.0
23808,354.0,538.0
23809,354.0,538.0
23810,354.0,538.0
23811,356.0,540.0
23812,356.0,540.0
23813,356.0,540.0
23814,356.0,540.0
23815,356.0,540.0
23816,356.0,540.0
23817,356.0,540.0
23818,356.0,540.0
23819,356.0,540.0
23820,356.0,540.0
23821,356.0,540.0
23822,356.0,540.0
23823,356.0,540.0
23824,356.0,540.0
23825,356.0,540.0
23826,356.0,540.0
23827,354.0,538.0
23828,354.0,538.0
23829,354.0,538.0
23830,354.0,538.0
23831,354.0,536.0
23832,354.0,536.0
23833,352.0,536.0
23834,352.0,536.0
23835,352.0,534.0
23836,352.0,534.0
23837,350.0,534.0
23838,350.0,532.0
23839,350.0,532.0
23840,350.0,532.0
23841,348.0,530.0
23842,348.0,530.0
23843,348.0,528.0
23844,348.0,528.0
23845,346.0,526.0
23846,346.0,526.0
23847,346.0,524.0
23848,344.0,524.0
23849,344.0,522.0
23850,342.0,522.0
23851,342.0,520.0
23852,342.0,520.0
23853,340.0,518.0
23854,340.0,518.0
23855,340.0,516.0
23856,338.0,514.0
23857,338.0,514.0
23858,336.0,514.0
23859,336.0,512.0
23860,336.0,510.0
23861,334.0,510.0
23862,334.0,508.0
23863,332.0,506.0
23864,332.0,506.0
23865,332.0,504.0
23866,330.0,504.0
23867,330.0,502.0
23868,330.0,500.0
23869,328.0,500.0
23870,328.0,500.0
23871,326.0,498.0
23872,326.0,496.0
23873,326.0,496.0
23874,326.0,494.0
23875,324.0,494.0
23876,324.0,492.0
23877,322.0,492.0
23878,322.0,490.0
23879,322.0,490.0
23880,322.0,488.0
23881,320.0,488.0
23882,320.0,486.0
23883,320.0,486.0
23884,320.0,484.0
23885,318.0,484.0
23886,318.0,484.0
23887,318.0,482.0
23888,316.0,482.0
23889,316.0,482.0
23890,316.0,482.0
23891,316.0,480.0
23892,316.0,480.0
23893,314.0,480.0
23894,314.0,478.0
23895,314.0,478.0
23896,314.0,478.0
23897,314.0,478.0
23898,314.0,478.0
23899,314.0,476.0
23900,314.0,476.0
23901,312.0,476.0
23902,314.0,476.0
23903,312.0,476.0
23904,312.0,476.0
23905,314.0,476.0
23906,312.0,476.0
23907,312.0,476.0
23908,312.0,476.0
23909,312.0,476.0
23910,312.0,476.0
23911,314.0,476.0
23912,314.0,476.0
23913,314.0,478.0
23914,314.0,478.0
23915,314.0,478.0
23916,314.0,478.0
23917,316.0,478.0
23918,316.0,478.0
23919,316.0,480.0
23920,316.0,480.0
23921,316.0,480.0
23922,316.0,482.0
23923,318.0,482.0
23924,318.0,482.0
23925,318.0,484.0
23926,320.0,484.0
23927,320.0,486.0
23928,320.0,486.0
23929,320.0,488.0
23930,322.0,488.0
23931,322.0,488.0
23932,322.0,490.0
23933,324.0,490.0
23934,324.0,492.0
23935,324.0,492.0
23936,326.0,494.0
23937,326.0,494.0
23938,328.0,496.0
23939,328.0,496.0
23940,328.0,498.0
23941,328.0,498.0
23942,330.0,500.0
23943,330.0,502.0
23944,332.0,502.0
23945,332.0,504.0
23946,332.0,504.0
23947,334.0,506.0
23948,334.0,508.0
23949,336.0,508.0
23950,336.0,510.0
23951,336.0,510.0
23952,338.0,512.0
23953,338.0,514.0
23954,340.0,514.0
23955,340.0,516.0
23956,340.0,516.0
23957,342.0,518.0
23958,342.0,518.0
23959,342.0,520.0
23960,344.0,520.0
23961,344.0,522.0
23962,344.0,522.0
23963,346.0,524.0
23964,346.0,526.0
23965,346.0,526.0
23966,348.0,526.0
23967,348.0,528.0
23968,348.0,528.0
23969,348.0,530.0
23970,350.0,530.0
23971,350.0,532.0
23972,350.0,532.0
23973,352.0,532.0
23974,352.0,534.0
23975,352.0,534.0
23976,352.0,534.0
23977,352.0,536.0
23978,354.0,536.0
23979,354.0,536.0
23980,354.0,536.0
23981,354.0,538.0
23982,354.0,538.0
23983,354.0,538.0
23984,354.0,538.0
23985,356.0,540.0
23986,356.0,540.0
23987,356.0,540.0
23988,356.0,540.0
23989,356.0,540.0
23990,356.0,540.0
23991,356.0,540.0
23992,356.0,540.0
23993,356.0,540.0
23994,356.0,540.0
23995,356.0,540.0
23996,356.0,540.0
23997,356.0,540.0
23998,354.0,540.0
23999,354.0,540.0
24000,354.0,540.0
24001,354.0,538.0
24002,354.0,538.0
24003,354.0,538.0
24004,354.0,538.0
24005,354.0,538.0
24006,352.0,536.0
24007,352.0,536.0
24008,352.0,536.0
24009,350.0,534.0
24010,352.0,534.0
24011,350.0,534.0
24012,350.0,532.0
24013,350.0,532.0
24014,350.0,532.0
24015,348.0,530.0
24016,348.0,530.0
24017,348.0,528.0
24018,348.0,528.0
24019,346.0,526.0
24020,346.0,526.0
24021,344.0,524.0
24022,344.0,524.0
24023,344.0,522.0
24024,342.0,522.0
24025,342.0,520.0
24026,342.0,520.0
24027,340.0,518.0
24028,340.0,518.0
24029,340.0,516.0
24030,338.0,516.0
24031,338.0,514.0
24032,336.0,512.0
24033,336.0,512.0
24034,336.0,510.0
24035,334.0,510.0
24036,334.0,508.0
24037,332.0,508.0
24038,332.0,506.0
24039,332.0,506.0
24040,330.0,504.0
24041,330.0,502.0
24042,330.0,502.0
24043,328.0,500.0
24044,326.0,498.0
24045,326.0,498.0
24046,326.0,496.0
24047,326.0,496.0
24048,324.0,494.0
24049,324.0,494.0
24050,324.0,492.0
24051,322.0,492.0
24052,322.0,490.0
24053,322.0,490.0
24054,320.0,488.0
24055,320.0,488.0
24056,320.0,486.0
24057,318.0,486.0
24058,318.0,486.0
24059,318.0,484.0
24060,318.0,484.0
24061,318.0,482.0
24062,316.0,482.0
24063,316.0,482.0
24064,316.0,482.0
24065,316.0,480.0
24066,316.0,480.0
24067,314.0,480.0
24068,314.0,480.0
24069,314.0,478.0
24070,314.0,478.0
24071,314.0,478.0
24072,314.0,478.0
24073,314.0,478.0
24074,314.0,476.0
24075,314.0,476.0
24076,314.0,476.0
24077,314.0,476.0
24078,314.0,476.0
24079,314.0,476.0
24080,314.0,476.0
24081,314.0,476.0
24082,314.0,476.0
24083,314.0,476.0
24084,314.0,476.0
24085,314.0,476.0
24086,314.0,476.0
24087,314.0,478.0
24088,314.0,478.0
24089,314.0,478.0
24090,314.0,478.0
24091,314.0,478.0
24092,316.0,478.0
24093,316.0,480.0
24094,316.0,480.0
24095,316.0,480.0
24096,316.0,482.0
24097,318.0,482.0
24098,318.0,482.0
24099,318.0,484.0
24100,318.0,484.0
24101,320.0,484.0
24102,320.0,486.0
24103,320.0,486.0
24104,322.0,488.0
24105,322.0,488.0
24106,322.0,490.0
24107,324.0,490.0
24108,324.0,492.0
24109,324.0,494.0
24110,326.0,494.0
24111,326.0,494.0
24112,326.0,496.0
24113,328.0,496.0
24114,328.0,498.0
24115,328.0,498.0
24116,330.0,500.0
24117,330.0,502.0
24118,332.0,502.0
24119,332.0,504.0
24120,332.0,504.0
24121,334.0,506.0
24122,334.0,508.0
24123,334.0,508.0
24124,336.0,510.0
24125,336.0,510.0
24126,338.0,512.0
24127,338.0,514.0
24128,338.0,514.0
24129,340.0,516.0
24130,340.0,516.0
24131,342.0,518.0
24132,342.0,518.0
24133,342.0,520.0
24134,342.0,520.0
24135,344.0,522.0
24136,344.0,522.0
24137,346.0,524.0
24138,346.0,524.0
24139,346.0,526.0
24140,346.0,526.0
24141,348.0,528.0
24142,348.0,528.0
24143,348.0,530.0
24144,350.0,530.0
24145,350.0,532.0
24146,350.0,532.0
24147,350.0,532.0
24148,352.0,534.0
24149,352.0,534.0
24150,352.0,534.0
24151,352.0,536.0
24152,354.0,536.0
24153,354.0,536.0
24154,354.0,538.0
24155,354.0,538.0
24156,354.0,538.0
24157,354.0,538.0
24158,356.0,538.0
24159,356.0,538.0
24160,356.0,538.0
24161,356.0,540.0
24162,356.0,540.0
24163,356.0,540.0
24164,356.0,540.0
24165,356.0,540.0
24166,356.0,540.0
24167,356.0,540.0
24168,356.0,540.0
24169,356.0,540.0
24170,356.0,540.0
24171,356.0,540.0
24172,356.0,540.0
24173,356.0,540.0
24174,354.0,540.0
24175,354.0,538.0
24176,354.0,538.0
24177,354.0,538.0
24178,354.0,538.0
24179,354.0,536.0
24180,354.0,536.0
24181,352.0,536.0
24182,352.0,534.0
24183,352.0,534.0
24184,350.0,534.0
24185,350.0,532.0
24186,350.0,532.0
24187,350.0,532.0
24188,350.0,530.0
24189,348.0,530.0
24190,348.0,530.0
24191,348.0,528.0
24192,346.0,528.0
24193,346.0,526.0
24194,346.0,526.0
24195,344.0,524.0
24196,344.0,522.0
24197,344.0,522.0
24198,342.0,522.0
24199,342.0,520.0
24200,342.0,520.0
24201,340.0,518.0
24202,340.0,518.0
24203,340.0,516.0
24204,338.0,516.0
24205,338.0,514.0
24206,336.0,512.0
24207,336.0,512.0
24208,336.0,510.0
24209,334.0,508.0
24210,334.0,508.0
24211,332.0,506.0
24212,332.0,506.0
24213,332.0,504.0
24214,330.0,504.0
24215,330.0,502.0
24216,328.0,500.0
24217,328.0,500.0
24218,328.0,498.0
24219,326.0,498.0
24220,326.0,496.0
24221,326.0,496.0
24222,326.0,494.0
24223,324.0,494.0
24224,324.0,492.0
24225,322.0,492.0
24226,322.0,490.0
24227,322.0,490.0
24228,320.0,488.0
24229,320.0,488.0
24230,320.0,488.0
24231,318.0,486.0
24232,318.0,484.0
24233,318.0,484.0
24234,318.0,484.0
24235,318.0,482.0
24236,316.0,482.0
24237,316.0,482.0
24238,316.0,482.0
24239,316.0,480.0
24240,316.0,480.0
24241,314.0,480.0
24242,314.0,478.0
24243,314.0,478.0
24244,314.0,478.0
24245,314.0,478.0
24246,314.0,478.0
24247,314.0,476.0
24248,314.0,476.0
24249,314.0,476.0
24250,314.0,476.0
24251,314.0,476.0
24252,314.0,476.0
24253,314.0,476.0
24254,314.0,476.0
24255,314.0,476.0
24256,314.0,476.0
24257,312.0,476.0
24258,314.0,476.0
24259,314.0,476.0
24260,314.0,476.0
24261,314.0,476.0
24262,314.0,478.0
24263,314.0,478.0
24264,314.0,478.0
24265,316.0,478.0
24266,316.0,480.0
24267,316.0,480.0
24268,316.0,480.0
24269,316.0,482.0
24270,318.0,482.0
24271,318.0,482.0
24272,318.0,484.0
24273,320.0,484.0
24274,318.0,484.0
24275,320.0,486.0
24276,320.0,486.0
24277,320.0,486.0
24278,322.0,488.0
24279,322.0,488.0
24280,322.0,490.0
24281,324.0,490.0
24282,324.0,492.0
24283,324.0,492.0
24284,326.0,494.0
24285,326.0,494.0
24286,326.0,496.0
24287,328.0,498.0
24288,328.0,498.0
24289,328.0,500.0
24290,330.0,500.0
24291,330.0,502.0
24292,332.0,502.0
24293,332.0,504.0
24294,332.0,504.0
24295,334.0,506.0
24296,334.0,508.0
24297,336.0,508.0
24298,336.0,510.0
24299,336.0,510.0
24300,338.0,512.0
24301,338.0,514.0
24302,340.0,514.0
24303,340.0,514.0
24304,340.0,516.0
24305,340.0,518.0
24306,342.0,518.0
24307,342.0,520.0
24308,344.0,520.0
24309,344.0,522.0
24310,344.0,522.0
24311,346.0,524.0
24312,346.0,524.0
24313,346.0,526.0
24314,348.0,526.0
24315,348.0,528.0
24316,348.0,528.0
24317,350.0,530.0
24318,350.0,530.0
24319,350.0,532.0
24320,350.0,532.0
24321,352.0,532.0
24322,352.0,534.0
24323,352.0,534.0
24324,352.0,534.0
24325,352.0,536.0
24326,354.0,536.0
24327,354.0,536.0
24328,354.0,536.0
24329,354.0,538.0
24330,354.0,538.0
24331,354.0,538.0
24332,354.0,538.0
24333,354.0,540.0
24334,354.0,540.0
24335,356.0,540.0
24336,356.0,540.0
24337,356.0,540.0
24338,356.0,540.0
24339,356.0,540.0
24340,356.0,540.0
24341,356.0,540.0
24342,356.0,540.0
24343,356.0,540.0
24344,356.0,540.0
24345,356.0,540.0
24346,356.0,540.0
24347,356.0,540.0
24348,354.0,538.0
24349,354.0,538.0
24350,354.0,538.0
24351,354.0,538.0
24352,354.0,538.0
24353,354.0,538.0
24354,354.0,536.0
24355,352.0,536.0
24356,352.0,536.0
24357,352.0,534.0
24358,352.0,534.0
24359,350.0,534.0
24360,350.0,532.0
24361,350.0,532.0
24362,350.0,530.0
24363,348.0,530.0
24364,348.0,530.0
24365,348.0,528.0
24366,346.0,528.0
24367,346.0,526.0
24368,346.0,526.0
24369,344.0,524.0
24370,344.0,524.0
24371,344.0,522.0
24372,342.0,522.0
24373,342.0,520.0
24374,342.0,520.0
24375,340.0,518.0
24376,340.0,518.0
24377,338.0,516.0
24378,338.0,514.0
24379,338.0,514.0
24380,336.0,512.0
24381,336.0,512.0
24382,336.0,510.0
24383,334.0,510.0
24384,334.0,508.0
24385,332.0,506.0
24386,332.0,506.0
24387,332.0,504.0
24388,330.0,504.0
24389,330.0,502.0
24390,330.0,500.0
24391,328.0,500.0
24392,328.0,498.0
24393,326.0,498.0
24394,326.0,496.0
24395,326.0,496.0
24396,324.0,494.0
24397,324.0,494.0
24398,324.0,492.0
24399,322.0,492.0
24400,322.0,490.0
24401,322.0,490.0
24402,320.0,488.0
24403,320.0,488.0
24404,320.0,486.0
24405,318.0,486.0
24406,318.0,486.0
24407,318.0,484.0
24408,318.0,484.0
24409,318.0,482.0
24410,316.0,482.0
24411,316.0,482.0
24412,316.0,480.0
24413,316.0,480.0
24414,316.0,480.0
24415,316.0,480.0
24416,316.0,478.0
24417,316.0,478.0
24418,314.0,478.0
24419,314.0,478.0
24420,314.0,478.0
24421,314.0,476.0
24422,314.0,476.0
24423,314.0,476.0
24424,312.0,476.0
24425,312.0,476.0
24426,314.0,476.0
24427,314.0,476.0
24428,314.0,476.0
24429,314.0,476.0
24430,314.0,476.0
24431,314.0,476.0
24432,314.0,476.0
24433,314.0,476.0
24434,314.0,476.0
24435,314.0,478.0
24436,314.0,478.0
24437,316.0,478.0
24438,316.0,478.0
24439,316.0,478.0
24440,316.0,480.0
24441,316.0,480.0
24442,316.0,480.0
24443,316.0,482.0
24444,316.0,482.0
24445,318.0,482.0
24446,318.0,484.0
24447,318.0,484.0
24448,320.0,484.0
24449,320.0,486.0
24450,320.0,486.0
24451,320.0,486.0
24452,322.0,488.0
24453,322.0,488.0
24454,322.0,490.0
24455,324.0,490.0
24456,324.0,492.0
24457,324.0,492.0
24458,326.0,494.0
24459,326.0,494.0
24460,326.0,496.0
24461,328.0,498.0
24462,328.0,498.0
24463,330.0,500.0
24464,330.0,500.0
24465,330.0,502.0
24466,332.0,502.0
24467,332.0,504.0
24468,332.0,504.0
24469,334.0,506.0
24470,334.0,508.0
24471,336.0,508.0
24472,336.0,510.0
24473,336.0,510.0
24474,338.0,512.0
24475,338.0,514.0
24476,340.0,514.0
24477,340.0,516.0
24478,340.0,516.0
24479,342.0,518.0
24480,342.0,518.0
24481,342.0,520.0
24482,342.0,520.0
24483,344.0,522.0
24484,344.0,522.0
24485,346.0,524.0
24486,346.0,524.0
24487,346.0,526.0
24488,348.0,526.0
24489,348.0,528.0
24490,348.0,528.0
24491,350.0,530.0
24492,350.0,530.0
24493,350.0,532.0
24494,350.0,532.0
24495,350.0,532.0
24496,352.0,534.0
24497,352.0,534.0
24498,352.0,534.0
24499,352.0,536.0
24500,352.0,536.0
24501,354.0,536.0
24502,354.0,536.0
24503,354.0,538.0
24504,354.0,538.0
24505,354.0,538.0
24506,354.0,538.0
24507,356.0,540.0
24508,356.0,540.0
24509,356.0,540.0
24510,356.0,540.0
24511,356.0,540.0
24512,356.0,540.0
24513,356.0,540.0
24514,356.0,540.0
24515,356.0,540.0
24516,356.0,540.0
24517,356.0,540.0
24518,356.0,540.0
24519,356.0,540.0
24520,356.0,540.0
24521,354.0,540.0
24522,354.0,540.0
24523,354.0,538.0
24524,354.0,538.0
24525,354.0,538.0
24526,354.0,538.0
24527,352.0,536.0
24528,354.0,536.0
24529,352.0,536.0
24530,352.0,534.0
24531,352.0,534.0
24532,352.0,534.0
24533,350.0,532.0
24534,350.0,532.0
24535,350.0,532.0
24536,348.0,530.0
24537,348.0,530.0
24538,348.0,530.0
24539,348.0,528.0
24540,346.0,528.0
24541,346.0,526.0
24542,346.0,526.0
24543,344.0,524.0
24544,344.0,524.0
24545,344.0,522.0
24546,342.0,522.0
24547,342.0,520.0
24548,340.0,518.0
24549,340.0,518.0
24550,340.0,518.0
24551,338.0,516.0
24552,338.0,514.0
24553,338.0,514.0
24554,336.0,512.0
24555,336.0,512.0
24556,336.0,510.0
24557,334.0,510.0
24558,334.0,508.0
24559,332.0,506.0
24560,332.0,506.0
24561,332.0,504.0
24562,330.0,504.0
24563,330.0,502.0
24564,328.0,500.0
24565,328.0,500.0
24566,328.0,498.0
24567,326.0,498.0
24568,326.0,496.0
24569,326.0,496.0
24570,324.0,494.0
24571,324.0,494.0
24572,324.0,492.0
24573,322.0,492.0
24574,322.0,490.0
24575,322.0,490.0
24576,320.0,488.0
24577,320.0,488.0
24578,320.0,486.0
24579,320.0,486.0
24580,318.0,486.0
24581,318.0,484.0
24582,318.0,484.0
24583,316.0,482.0
24584,316.0,482.0
24585,316.0,482.0
24586,316.0,480.0
24587,316.0,480.0
24588,316.0,480.0
24589,316.0,480.0
24590,316.0,478.0
24591,314.0,478.0
24592,314.0,478.0
24593,314.0,478.0
24594,314.0,478.0
24595,312.0,476.0
24596,314.0,476.0
24597,312.0,476.0
24598,312.0,476.0
24599,314.0,476.0
24600,312.0,476.0
24601,312.0,476.0
24602,314.0,476.0
24603,314.0,476.0
24604,314.0,476.0
24605,314.0,476.0
24606,314.0,476.0
24607,314.0,476.0
24608,314.0,476.0
24609,314.0,478.0
24610,314.0,478.0
24611,314.0,478.0
24612,316.0,478.0
24613,314.0,480.0
24614,316.0,480.0
24615,316.0,480.0
24616,316.0,480.0
24617,316.0,482.0
24618,316.0,482.0
24619,318.0,482.0
24620,318.0,484.0
24621,318.0,484.0
24623,320.0,486.0
24624,320.0,486.0
24625,320.0,488.0
24626,322.0,488.0
24627,322.0,490.0
24628,322.0,490.0
24629,324.0,492.0
24630,324.0,492.0
24631,324.0,494.0
24632,326.0,494.0
24633,326.0,496.0
24634,328.0,496.0
24635,328.0,498.0
24636,328.0,498.0
24637,330.0,500.0
24638,330.0,500.0
24639,330.0,502.0
24640,332.0,502.0
24641,332.0,504.0
24642,332.0,504.0
24643,334.0,506.0
24644,334.0,508.0
24645,336.0,508.0
24646,336.0,510.0
24647,336.0,510.0
24648,338.0,512.0
24649,338.0,514.0
24650,340.0,514.0
24651,340.0,516.0
24652,340.0,516.0
24653,342.0,518.0
24654,342.0,518.0
24655,342.0,520.0
24656,344.0,520.0
24657,344.0,522.0
24658,344.0,522.0
24659,344.0,524.0
24660,346.0,526.0
24661,346.0,526.0
24662,346.0,526.0
24663,348.0,528.0
24664,348.0,528.0
24665,348.0,530.0
24666,350.0,530.0
24667,350.0,530.0
24668,350.0,532.0
24669,352.0,532.0
24670,352.0,534.0
24671,352.0,534.0
24672,352.0,534.0
24673,352.0,536.0
24674,354.0,536.0
24675,354.0,536.0
24676,354.0,536.0
24677,354.0,538.0
24678,354.0,538.0
24679,354.0,538.0
24680,354.0,538.0
24681,354.0,538.0
24682,356.0,540.0
24683,356.0,540.0
24684,356.0,540.0
24685,356.0,540.0
24686,356.0,540.0
24687,356.0,540.0
24688,356.0,540.0
24689,356.0,540.0
24690,356.0,540.0
24691,356.0,540.0
24692,356.0,540.0
24693,356.0,540.0
24694,356.0,540.0
24695,354.0,538.0
24696,354.0,538.0
24697,354.0,538.0
24698,354.0,538.0
24699,354.0,538.0
24700,354.0,538.0
24701,354.0,536.0
24702,352.0,536.0
24703,352.0,536.0
24704,352.0,536.0
24705,352.0,534.0
24706,352.0,534.0
24707,350.0,532.0
24708,350.0,532.0
24709,350.0,532.0
24710,348.0,530.0
24711,348.0,530.0
24712,348.0,530.0
24713,346.0,528.0
24714,346.0,526.0
24715,346.0,526.0
24716,344.0,526.0
24717,344.0,524.0
24718,344.0,522.0
24719,344.0,522.0
24720,342.0,522.0
24721,342.0,520.0
24722,342.0,518.0
24723,340.0,518.0
24724,340.0,518.0
24725,338.0,516.0
24726,338.0,514.0
24727,338.0,514.0
24728,336.0,512.0
24729,336.0,512.0
24730,334.0,510.0
24731,334.0,508.0
24732,334.0,508.0
24733,332.0,506.0
24734,332.0,506.0
24735,332.0,504.0
24736,330.0,504.0
24737,330.0,502.0
24738,328.0,500.0
24739,328.0,500.0
24740,328.0,498.0
24741,326.0,498.0
24742,326.0,496.0
24743,326.0,496.0
24744,324.0,494.0
24745,324.0,494.0
24746,324.0,492.0
24747,322.0,492.0
24748,322.0,490.0
24749,322.0,490.0
24750,320.0,488.0
24751,320.0,488.0
24752,320.0,486.0
24753,320.0,486.0
24754,318.0,486.0
24755,318.0,484.0
24756,318.0,484.0
24757,318.0,482.0
24758,316.0,482.0
24759,316.0,482.0
24760,316.0,482.0
24761,316.0,480.0
24762,316.0,480.0
24763,316.0,480.0
24764,316.0,478.0
24765,314.0,478.0
24766,314.0,478.0
24767,314.0,478.0
24768,314.0,478.0
24769,314.0,478.0
24770,314.0,476.0
24771,314.0,476.0
24772,314.0,476.0
24773,314.0,476.0
24774,314.0,476.0
24775,312.0,476.0
24776,312.0,476.0
24777,314.0,476.0
24778,312.0,476.0
24779,314.0,476.0
24780,314.0,476.0
24781,314.0,476.0
24782,314.0,476.0
24783,314.0,478.0
24784,314.0,478.0
24785,314.0,478.0
24786,316.0,478.0
24787,314.0,480.0
24788,316.0,480.0
24789,316.0,480.0
24790,316.0,480.0
24791,316.0,482.0
24792,318.0,482.0
24793,318.0,482.0
24794,318.0,484.0
24795,318.0,484.0
24796,320.0,484.0
24797,320.0,486.0
24798,320.0,486.0
24799,320.0,486.0
24800,322.0,488.0
24801,322.0,488.0
24802,324.0,490.0
24803,324.0,492.0
24804,324.0,492.0
24805,324.0,492.0
24806,326.0,494.0
24807,326.0,496.0
24808,328.0,496.0
24809,328.0,498.0
24810,328.0,498.0
24811,330.0,500.0
24812,330.0,500.0
24813,330.0,502.0
24814,332.0,502.0
24815,332.0,504.0
24816,332.0,506.0
24817,334.0,506.0
24818,334.0,508.0
24819,336.0,508.0
24820,336.0,510.0
24821,336.0,510.0
24822,338.0,512.0
24823,338.0,512.0
24824,340.0,514.0
24825,340.0,516.0
24826,340.0,516.0
24827,342.0,518.0
24828,342.0,518.0
24829,344.0,520.0
24830,344.0,520.0
24831,344.0,522.0
24832,344.0,522.0
24833,344.0,524.0
24834,346.0,524.0
24835,346.0,526.0
24836,348.0,528.0
24837,348.0,528.0
24838,348.0,528.0
24839,350.0,530.0
24840,350.0,530.0
24841,350.0,532.0
24842,350.0,532.0
24843,352.0,532.0
24844,352.0,534.0
24845,352.0,534.0
24846,352.0,534.0
24847,352.0,534.0
24848,352.0,536.0
24849,354.0,536.0
24850,354.0,536.0
24851,354.0,538.0
24852,354.0,538.0
24853,354.0,538.0
24854,354.0,538.0
24855,354.0,538.0
24856,356.0,540.0
24857,356.0,538.0
24858,356.0,540.0
24859,356.0,540.0
24860,356.0,540.0
24861,356.0,540.0
24862,356.0,540.0
24863,356.0,540.0
24864,356.0,540.0
24865,356.0,540.0
24866,356.0,540.0
24867,356.0,540.0
24868,354.0,540.0
24869,354.0,538.0
24870,354.0,538.0
24871,354.0,538.0
24872,354.0,538.0
24873,354.0,538.0
24874,354.0,538.0
24875,354.0,536.0
24876,352.0,536.0
24877,352.0,536.0
24878,352.0,534.0
24879,352.0,534.0
24880,350.0,534.0
24881,350.0,534.0
24882,350.0,532.0
24883,350.0,532.0
24884,350.0,530.0
24885,348.0,530.0
24886,348.0,530.0
24887,346.0,528.0
24888,346.0,528.0
24889,346.0,526.0
24890,344.0,524.0
24891,344.0,524.0
24892,344.0,524.0
24893,344.0,522.0
24894,342.0,522.0
24895,342.0,520.0
24896,342.0,518.0
24897,340.0,518.0
24898,340.0,516.0
24899,338.0,516.0
24900,338.0,514.0
24901,338.0,514.0
24902,336.0,512.0
24903,336.0,512.0
24904,334.0,510.0
24905,334.0,508.0
24906,334.0,508.0
24907,332.0,506.0
24908,332.0,506.0
24909,332.0,504.0
24910,330.0,504.0
24911,330.0,502.0
24912,328.0,500.0
24913,328.0,500.0
24914,326.0,498.0
24915,326.0,498.0
24916,326.0,496.0
24917,326.0,496.0
24918,324.0,494.0
24919,324.0,494.0
24920,324.0,492.0
24921,322.0,492.0
24922,322.0,490.0
24923,322.0,490.0
24924,320.0,488.0
24925,320.0,488.0
24926,320.0,488.0
24927,318.0,486.0
24928,318.0,486.0
24929,318.0,484.0
24930,318.0,484.0
24931,316.0,482.0
24932,316.0,482.0
24933,316.0,482.0
24934,316.0,482.0
24935,316.0,480.0
24936,314.0,480.0
24937,314.0,480.0
24938,314.0,478.0
24939,314.0,478.0
24940,314.0,478.0
24941,314.0,478.0
24942,314.0,478.0
24943,314.0,478.0
24944,314.0,476.0
24945,314.0,476.0
24946,314.0,476.0
24947,314.0,476.0
24948,314.0,476.0
24949,314.0,476.0
24950,314.0,476.0
24951,314.0,476.0
24952,314.0,476.0
24953,314.0,476.0
24954,314.0,476.0
24955,314.0,476.0
24956,314.0,478.0
24957,314.0,478.0
24958,314.0,478.0
24959,314.0,478.0
24960,314.0,480.0
